ID_Helper,ID_Objectif,ID_Localite,Localite,Departement,Commune,ID_Tache,Categorie,Designation,ID_Materiel,Unite,Qte_Prevue,Qte_Realisee,Quantite_Restante,Taux_Realisation,Poids,Qte_Prevue_Total,Avancement_Pondere,Statut,Avancement_HTA_Localite_pct,Avancement_BT_Localite_pct,Avancement_Global_Localite_pct,Nb_Anomalies_Signalees
HC-378,d6b8ec48,ALI_Kan_04,Localite_017,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 14C1000,f74fbc64,U,2.0,0.0,2.0,0.0,0.3,18.0,0.0,En Cours,40.56671500483382,86.19554336323075,66.2101165422529,0
HC-944,d5668efd,ALI_Kan_04,Localite_017,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,2.0,2.0,0.0,1.0,0.3,18.0,0.0333333333333333,En Cours,40.56671500483382,86.19554336323075,66.2101165422529,0
HC-384,734eb666,ALI_Kan_04,Localite_017,ALIBORI,Commune_D,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,2.0,0.0,2.0,0.0,0.1667,2.0,0.0,En Cours,40.56671500483382,86.19554336323075,66.2101165422529,0
HC-386,c386f58c,ALI_Kan_04,Localite_017,ALIBORI,Commune_D,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,74.0,48.0,26.0,0.6486486486486487,0.0667,74.0,0.0432648648648648,En Cours,40.56671500483382,86.19554336323075,66.2101165422529,0
HC-325,c706ff6e,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,1920.0,839.0,1081.0,0.4369791666666666,0.3111,3225.0,0.0809342325581395,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-326,5e330fc7,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,1305.0,450.0,855.0,0.3448275862068966,0.3111,3225.0,0.0434093023255813,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-324,497e35603,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,80.0,75.0,5.0,0.9375,0.3333,80.0,0.3124687499999999,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-938,404ad2fc,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-327,87530a00,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_EP,Travaux BT,EP,fbeef696,U,38.0,0.0,38.0,0.0,0.1556,38.0,0.0,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-330,37b37fab,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,49.0,48.0,1.0,0.979591836734694,0.0467,49.0,0.0457469387755102,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-329,f1d4af89,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,20.0,2.0,18.0,0.1,0.0333,20.0,0.00333,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-939,885b5bda,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,1.0,0.0,1.0,0.0833,1.0,0.0833,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-314,cd598c75,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,23.0,23.0,0.0,1.0,0.42,47.0,0.205531914893617,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-315,1fe48d61,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,19.0,19.0,0.0,1.0,0.42,47.0,0.1697872340425531,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-316,836009dd,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,3.0,3.0,0.0,1.0,0.42,47.0,0.0268085106382978,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-317,62811a08,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_BT,Travaux BT,PBA 9C800,526229bb,U,2.0,2.0,0.0,1.0,0.42,47.0,0.0178723404255319,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-318,e0ebaa6d,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,21.0,0.0142857142857142,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-319,539c5b6c,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,5.0,1.0,4.0,0.2,0.3,21.0,0.0142857142857142,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-320,d1eea98f,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,5.0,0.0,5.0,0.0,0.3,21.0,0.0,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-321,ca4a12a1,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,3.0,0.0,3.0,0.0,0.3,21.0,0.0,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-322,dedfa021,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 14A1000,ffbf33ef,U,5.0,0.0,5.0,0.0,0.3,21.0,0.0,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-323,476953c3,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 14C1000,f74fbc64,U,1.0,0.0,1.0,0.0,0.3,21.0,0.0,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-941,3a09df86,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,1.0,0.0,1.0,0.3,21.0,0.0142857142857142,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-940,9cd479ed,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-328,810bcfae,ALI_Kan_01,Localite_020,ALIBORI,Commune_D,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,32.0,16.0,16.0,0.5,0.0667,32.0,0.03335,En Cours,44.20000928664295,62.33781358456465,54.39345530207495,0
HC-360,ddc71ef1,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,950.0,0.0,950.0,0.0,0.3111,1175.0,0.0,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-361,3954cc2c,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,225.0,0.0,225.0,0.0,0.3111,1175.0,0.0,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-359,ba5d33b9,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,245.0,0.0,245.0,0.0,0.3333,245.0,0.0,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-362,b16c31f6,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-365,04ba18f9,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_EP,Travaux BT,EP,fbeef696,U,11.0,0.0,11.0,0.0,0.1556,11.0,0.0,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-368,02eb6a26,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,34.0,18.0,16.0,0.5294117647058824,0.0467,34.0,0.0247235294117647,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-367,16bf1526,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,7.0,5.0,2.0,0.7142857142857143,0.0333,7.0,0.0237857142857142,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-363,3d8b0e97,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-351,61c1e911,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,19.0,9.0,10.0,0.4736842105263157,0.42,33.0,0.1145454545454545,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-352,4dfbcc6c,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,12.0,8.0,4.0,0.6666666666666666,0.42,33.0,0.1018181818181818,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-353,04cc362f,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,2.0,1.0,1.0,0.5,0.42,33.0,0.0127272727272727,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-354,1f4243cc,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,8.0,0.0375,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-355,7346bf23,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,1.0,0.0,1.0,0.3,8.0,0.0375,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-356,f2b16240,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,1.0,0.0,1.0,0.0,0.3,8.0,0.0,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-357,b001913b,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 13C1250,50dc40e9,U,2.0,2.0,0.0,1.0,0.3,8.0,0.075,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-358,da2fb789,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,2.0,0.0,2.0,0.0,0.3,8.0,0.0,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-943,56aa1d2f,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,1.0,0.0,1.0,0.3,8.0,0.0375,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-364,430bd8b0,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-366,ba660deb,ALI_Kan_03,Localite_029,ALIBORI,Commune_D,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,11.0,0.0,11.0,0.0,0.0667,11.0,0.0,En Cours,21.13068449702113,25.378905959671417,23.518184959030595,0
HC-289,81ebf29a,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,10125.0,8331.3,1793.7000000000007,0.8228444444444444,0.3111,14265.0,0.1816941766561514,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-290,5b660e9e,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,4140.0,2383.03,1756.9700000000005,0.5756111111111111,0.3111,14265.0,0.0519706016824395,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-288,ed8d4083,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,480.0,469.75,10.25,0.9786458333333332,0.3333,480.0,0.32618265625,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-291,861f92ed,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,3.0,0.0,3.0,0.0,0.0833,3.0,0.0,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-293,d1b3bc56,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_EP,Travaux BT,EP,fbeef696,U,123.0,47.0,76.0,0.3821138211382114,0.1556,123.0,0.0594569105691056,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-296,5f2379b2,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,308.0,302.0,6.0,0.9805194805194806,0.0467,308.0,0.0457902597402597,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-295,96579b83,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,20.0,15.0,5.0,0.75,0.0333,20.0,0.024975,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-292,398281b2,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,2.0,2.0,0.0,1.0,0.0833,2.0,0.0833,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-277,a2a2e8cd,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,162.0,165.0,0.0,1.0,0.42,306.0,0.2223529411764706,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-278,998fcce0,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,121.0,124.0,0.0,1.0,0.42,306.0,0.166078431372549,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-279,6906b808,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,21.0,13.0,8.0,0.6190476190476191,0.42,306.0,0.0178431372549019,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-280,a3c5b02e,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_BT,Travaux BT,PBA 9C800,526229bb,U,2.0,0.0,2.0,0.0,0.42,306.0,0.0,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-281,466g60485,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,3.0,3.0,0.0,1.0,0.3,22.0,0.0409090909090909,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-282,e80403b9,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,2.0,2.0,0.0,1.0,0.3,22.0,0.0272727272727272,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-283,101c03e7,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,4.0,3.0,1.0,0.75,0.3,22.0,0.0409090909090909,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-284,b104f793,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 13C1250,50dc40e9,U,1.0,1.0,0.0,1.0,0.3,22.0,0.0136363636363636,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-285,a950e58c,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,4.0,4.0,0.0,1.0,0.3,22.0,0.0545454545454545,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-286,beddd44f,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 14A1000,ffbf33ef,U,5.0,0.0,5.0,0.0,0.3,22.0,0.0,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-287,ab05605b,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 14C1000,f74fbc64,U,1.0,0.0,1.0,0.0,0.3,22.0,0.0,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-948,P2AE-OBJ-219b9e6d,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,2.0,2.0,0.0,1.0,0.3,22.0,0.0272727272727272,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-984,P2AE-OBJ-6e57c7fb,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_TFO,Travaux HTA,Transformateur 100 kVA,152ada8c,U,3.0,1.0,2.0,0.3333333333333333,0.1667,3.0,0.0555666666666666,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-294,58798a66,ALI_Gog_04,Localite_038,ALIBORI,Commune_C,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,86.0,0.0,86.0,0.0,0.0667,86.0,0.0,En Cours,69.46392413862597,74.51119472571523,72.30049020857014,0
HC-305,0a7710ee,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,8550.0,6763.9400000000005,1786.0599999999995,0.7911040935672515,0.3111,13131.0,0.1602514457390907,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-306,d1962a46,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,4581.0,3285.12,1295.88,0.7171185330713817,0.3111,13131.0,0.0778311501028101,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-304,8bea8e0a,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,425.0,366.9,58.10000000000002,0.8632941176470588,0.3333,425.0,0.2877359294117647,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-307,1bda5c47,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-310,116e2f3c,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_EP,Travaux BT,EP,fbeef696,U,84.0,78.0,6.0,0.9285714285714286,0.1556,84.0,0.1444857142857142,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-313,2061b43a,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,221.0,215.0,6.0,0.9728506787330315,0.0467,221.0,0.0454321266968325,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-312,5cf96d0d,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,9.0,10.0,0.0,1.0,0.0333,9.0,0.0333,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-308,ef9cf067,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,1.0,0.0,1.0,0.0833,1.0,0.0833,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-297,9fedf384,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,111.0,105.0,6.0,0.945945945945946,0.42,220.0,0.2004545454545454,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-298,9b0e99c6,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,87.0,89.0,0.0,1.0,0.42,220.0,0.1660909090909091,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-299,1fd63c1c,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,22.0,21.0,1.0,0.9545454545454546,0.42,220.0,0.040090909090909,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-300,22310fd9,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,10.0,0.03,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-301,f166d6f0,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,1.0,0.0,1.0,0.3,10.0,0.03,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-302,edb9f700,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,5.0,5.0,0.0,1.0,0.3,10.0,0.15,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-303,53ae1d86,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,2.0,2.0,0.0,1.0,0.3,10.0,0.06,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-949,P2AE-OBJ-9ec7b462,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,1.0,0.0,1.0,0.3,10.0,0.03,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-309,16060e4d,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,1.0,0.0,1.0,0.1667,1.0,0.1667,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-311,077dbf72,ALI_Gog_05,Localite_039,ALIBORI,Commune_C,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,64.0,0.0,64.0,0.0,0.0667,64.0,0.0,En Cours,87.11230417159364,83.45533451262986,85.057087223256,0
HC-398,20754c92,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,1920.0,1770.0,150.0,0.921875,0.3111,2180.0,0.2525903669724771,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-399,31d6c113,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,260.0,260.0,0.0,1.0,0.3111,2180.0,0.0371036697247706,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-397,973t39187,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,190.0,150.0,40.0,0.7894736842105263,0.3333,190.0,0.2631315789473684,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-400,c56afe7c,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-403,fd2c7296,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_EP,Travaux BT,EP,fbeef696,U,25.0,0.0,25.0,0.0,0.1556,25.0,0.0,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-406,6677d762,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,53.0,51.0,2.0,0.9622641509433962,0.0467,53.0,0.0449377358490566,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-405,a906d1c4,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,6.0,5.0,1.0,0.8333333333333334,0.0333,6.0,0.02775,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-401,589ada51,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-389,61f6bd4d,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,22.0,22.0,0.0,1.0,0.42,52.0,0.1776923076923076,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-390,0da904ec,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,26.0,24.0,2.0,0.9230769230769232,0.42,52.0,0.1938461538461538,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-391,bbe0ac43,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,4.0,4.0,0.0,1.0,0.42,52.0,0.0323076923076923,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-392,9e37a6ac,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,7.0,0.0428571428571428,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
HC-393,3bc8eab6,ALI_Kan_05,Localite_041,ALIBORI,Commune_D,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,1.0,0.0,1.0,0.3,7.0,0.0428571428571428,En Cours,54.80792440146271,73.84040859838598,65.50418052013359,0
